Unnamed: 0,title,year,synopsis,critic_score,people_score,consensus,total_reviews,total_ratings,type,rating,genre,original_language,director,producer,writer,release_date_(theaters),release_date_(streaming),box_office_(gross_usa),runtime,production_co,sound_mix,aspect_ratio,view_the_collection,crew,link,director_count,producer_count,writer_count,production_co_count,runtime_minutes,box_office_(gross_usa) in millions
885,The Witches,1990,"While staying at a hotel in England with his grandmother, Helga (Mai Zetterling), young Luke (Jasen Fisher) inadvertently spies on a convention of witches. The Grand High Witch (Anjelica Huston) reveals a plan to turn all children into mice through a magical formula. When they find that Luke has overheard, the witches test the formula on him. Now, with the help of Helga and the hotel manager, Mr. Stringer (Rowan Atkinson), Luke the mouse must fight back against the witches.",93,70.0,"With a deliciously wicked performance from Angelica Huston and imaginative puppetry by Jim Henson's creature shop, Nicolas Roeg's dark and witty movie captures the spirit of Roald Dahl's writing like few other adaptations.",43,"50,000+",Kids & Family,PG,"kids and family, adventure, fantasy",English,Nicolas Roeg,Mark Shivas,Allan Scott,"Feb 16, 1990 wide",42309.0,$8.7M,1h 31m,"Jim Henson Productions, Lorimar Film Entertainment","Dolby, Surround",,,"Anjelica Huston, Mai Zetterling, Jasen Fisher, Rowan Atkinson, Bill Paterson, Brenda Blethyn, Jane Horrocks, Anne Lambton, Sukie Smith, Rose English, Nicolas Roeg, Allan Scott, Roald Dahl, Jim Henson, Mark Shivas, Stanley Myers, Harvey Harrison, Tony Lawson, Celestia Fox",http://www.rottentomatoes.com/m/the_witches,1,1,1,2,91,8.7
887,James and the Giant Peach,1996,"Featuring stop-motion animation and live action, this inventive adaptation of Roald Dahl's beloved children's tale follows the adventures of James (Paul Terry), an orphaned young British boy. Forced to live with his cruel aunts (Joanna Lumley, Miriam Margolyes), James finds a way out of his bleak existence when he discovers an enormous enchanted peach. After rolling into the sea inside the buoyant fruit, James, accompanied by a crew of friendly talking insects, sets sail for New York City.",91,66.0,"The arresting and dynamic visuals, offbeat details and light-as-air storytelling make James and the Giant Peach solid family entertainment.",74,"250,000+",Kids & Family,PG,"kids and family, animation, fantasy",English,Henry Selick,"Tim Burton, Denise Di Novi","Karey Kirkpatrick, Jonathan Roberts, Steve Bloom",,42351.0,$28.9M,1h 20m,"Walt Disney Pictures, Skellington Productions",Surround,,,"Paul Terry, Joanna Lumley, Miriam Margolyes, Pete Postlethwaite, Simon Callow, Richard Dreyfuss, Jane Leeves, Susan Sarandon, David Thewlis, J. Stephen Coyle, Henry Selick, Roald Dahl, Karey Kirkpatrick, Jonathan Roberts, Steve Bloom, Jake Eberts, Tim Burton, Denise Di Novi, Randy Newman",http://www.rottentomatoes.com/m/james_and_the_giant_peach,1,2,3,2,80,28.9
894,The Peanuts Movie,2015,"Life always seems complicated for good ol' Charlie Brown (Noah Schnapp), the boy who always tries his best against seemingly impossible odds. When the Little Red-Haired Girl moves into his neighborhood, Charlie Brown develops a crush on her. Meanwhile, his best friend Snoopy embarks on an epic adventure in a fantasy world. As a World War I flying ace, the lovable beagle pursues his nemesis, the Red Baron, while also trying to win the heart of a beautiful poodle named Fifi (Kristin Chenoweth).",87,76.0,The Peanuts Movie offers a colorful gateway into the world of its classic characters and a sweetly nostalgic -- if relatively unambitious -- treat for the adults who grew up with them.,197,"50,000+",Kids & Family,G,"kids and family, comedy, adventure, animation",English,Steve Martino,"Craig Schulz, Bryan Schulz, Cornelius Uliano, Paul Feig, Michael J. Travers","Craig Schulz, Bryan Schulz, Cornelius Uliano","Nov 6, 2015 wide",42412.0,$130.1M,1h 29m,"Blue Sky Studios, Twentieth Century Fox Animation",Dolby Atmos,Flat (1.85:1),,"Noah Schnapp, Hadley Belle Miller, Mariel Sheets, Alex Garfin, Francesca Angelucci Capaldi, Venus Omega Schultheis, Rebecca Bloom, Marleik ""Mar Mar"" Walker, Noah Johnston, Madisyn Shipman, Steve Martino, Craig Schulz, Bryan Schulz, Cornelius Uliano, Craig Schulz, Bryan Schulz, Cornelius Uliano, Paul Feig, Michael J. Travers, Renato Falc̣o",http://www.rottentomatoes.com/m/the_peanuts_movie,1,5,3,2,89,130.1
898,Wreck-It Ralph,2012,"Arcade-game character Wreck-It Ralph (John C. Reilly) is tired of always being the ""bad guy"" and losing to his ""good guy"" opponent, Fix-It Felix (Jack McBrayer). Finally, after decades of seeing all the glory go to Felix, Ralph decides to take matters into his own hands. He sets off on a game-hopping trip to prove that he has what it takes to be a hero. However, while on his quest, Ralph accidentally unleashes a deadly enemy that threatens the entire arcade.",87,86.0,"Equally entertaining for both kids and parents old enough to catch the references, Wreck-It Ralph is a clever, colorful adventure built on familiar themes and joyful nostalgia.",189,"100,000+",Kids & Family,PG,"kids and family, comedy, adventure, animation",English,Rich Moore,Clark Spencer,"Phil Johnston, Jennifer Lee","Nov 2, 2012 wide",42331.0,$189.4M,1h 41m,Walt Disney Animation,"Datasat, Dolby Digital",,,"John C. Reilly, Sarah Silverman, Jack McBrayer, Jane Lynch, Alan Tudyk, Mindy Kaling, Joe Lo Truglio, Ed O'Neill, Dennis Haysbert, Adam Carolla, Rich Moore, Phil Johnston, Clark Spencer, John Lasseter, Henry Jackman, Mike Gabriel, Tim Mertens, Jamie Sparer Roberts",http://www.rottentomatoes.com/m/wreck_it_ralph,1,1,2,1,101,189.4
899,A Christmas Story,1983,"Based on the humorous writings of author Jean Shepherd, this beloved holiday movie follows the wintry exploits of youngster Ralphie Parker (Peter Billingsley), who spends most of his time dodging a bully (Zack Ward) and dreaming of his ideal Christmas gift, a ""Red Ryder air rifle."" Frequently at odds with his cranky dad (Darren McGavin) but comforted by his doting mother (Melinda Dillon), Ralphie struggles to make it to Christmas Day with his glasses and his hopes intact.",89,88.0,"Both warmly nostalgic and darkly humorous, A Christmas Story deserves its status as a holiday perennial.",57,"250,000+",Kids & Family,PG,"kids and family, comedy, other",English,Bob Clark,"Bob Clark, Ren̩ Dupont","Leigh Brown, Bob Clark, Jean Shepherd","Nov 18, 1983 wide",41844.0,$20.7M,1h 33m,"Metro Goldwyn Mayer, Christmas Tree Films",Mono,Flat (1.37:1),,"Peter Billingsley, Darren McGavin, Melinda Dillon, Ian Petrella, Scott Schwartz, Tedde Moore, Yano Anaya, Zack Ward, Jean Shepherd, Bob Clark, Leigh Brown, Bob Clark, Jean Shepherd, Jean Shepherd, Don Carmody, Bob Clark, Ren̩ Dupont, Gary Goch",http://www.rottentomatoes.com/m/1004151-christmas_story,1,2,3,2,93,20.7
904,La La Land,2016,"Sebastian (Ryan Gosling) and Mia (Emma Stone) are drawn together by their common desire to do what they love. But as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",90,81.0,"La La Land breathes new life into a bygone genre with thrillingly assured direction, powerful performances, and an irresistible excess of heart.",463,"50,000+",Musical & Performing Arts,PG-13,"comedy, drama, romance, musical",English,Damien Chazelle,"Fred Berger, Jordan Horowitz, Marc Platt, Gary Gilbert",Damien Chazelle,"Dec 25, 2016 wide",42836.0,$151.1M,2h 8m,"Summit Entertainment, Marc Platt Productions, Gilbert Films","DTS, Dolby Digital, Dolby Atmos",Scope (2.35:1),,"Ryan Gosling, Emma Stone, John Legend, Rosemarie DeWitt, J.K. Simmons, Finn Wittrock, Meagan Fay, Callie Hernandez, Sonoya Mizuno, Jessica Rothe, Damien Chazelle, Damien Chazelle, Fred Berger, Jordan Horowitz, Marc Platt, Gary Gilbert, Linus Sandgren, Tom Cross, Justin Hurwitz, David Wasco",http://www.rottentomatoes.com/m/la_la_land,1,4,1,3,128,151.1
913,20 Feet From Stardom,2013,Filmmaker Morgan Neville shines a long-overdue spotlight on the hit-making contributions of longtime backup singers like Darlene Love and Merry Clayton.,99,82.0,"Rich, insightful, and occasionally heartbreaking, 20 Feet From Stardom is an energetic tribute to the passion, talent, and hard work of backup singers.",128,"10,000+",Musical & Performing Arts,PG-13,documentary,English,Morgan Neville,"Gil Friesen, Caitrin Rogers, Morgan Neville",,"Jun 14, 2013 limited",42780.0,$4.9M,1h 30m,Tremolo Productions,,,,"David Bowie, Ray Charles, Sheryl Crow, Lou Adler, Patti Austin, Chris Botti, Morgan Neville, Gil Friesen, Caitrin Rogers, Morgan Neville, George Conrades, Art Bilger, Peter Morton, Joel S. Ehrenkranz, Nicola B. Marsh",http://www.rottentomatoes.com/m/20_feet_from_stardom,1,3,1,1,90,4.9
914,Amy,2015,Archival footage and personal testimonials present an intimate portrait of the life and career of British singer/songwriter Amy Winehouse.,95,87.0,"As riveting as it is sad, Amy is a powerfully honest look at the twisted relationship between art and celebrity -- and the lethal spiral of addiction.",223,"10,000+",Musical & Performing Arts,R,"music, documentary, biography",English,Asif Kapadia,James Gay-Rees,,"Jul 3, 2015 limited",42578.0,$8.4M,2h 8m,Film4,,,,"Salaam Remi, Nick Shymansky, Blake Fielder-Civil, Mitch Winehouse, Mos Def, Asif Kapadia, James Gay-Rees, Antonio Pinto",http://www.rottentomatoes.com/m/amy_2015,1,1,1,1,128,8.4
918,The Last Waltz,1978,"Seventeen years after joining forces as the backing band for rockabilly cult hero Ronnie Hawkins, Canadian roots rockers The Band call it quits with a lavish farewell show at San Francisco's Winterland Ballroom on Nov. 25, 1976. Filmed by Martin Scorsese, this documentary features standout performances by rock legends such as Bob Dylan, Van Morrison, Eric Clapton, Joni Mitchell and Muddy Waters, as well as interviews tracing the group's history and discussing road life.",98,94.0,"Among one of, if not the best rock movie ever made, The Last Waltz is a revealing, electrifying view of the classic band at their height.",50,"10,000+",Musical & Performing Arts,PG,documentary,English,Martin Scorsese,Robbie Robertson,,"Dec 31, 1978 wide",42843.0,$322.0K,1h 57m,Last Waltz Inc.,"Surround, Dolby Stereo",Flat (1.85:1),,"Robbie Robertson, Ringo Starr, Ron Wood, Neil Young, Paul Butterfield, Eric Clapton, Rick Danko, Neil Diamond, Dr. John, Martin Scorsese, L.A. Johnson, Frank Marshall, Robbie Robertson, Jonathan T. Taplin, Neil Diamond, Michael Chapman, Vilmos Zsigmond, Boris Leven",http://www.rottentomatoes.com/m/the_last_waltz_1978,1,1,1,1,117,0.322
919,Sing Street,2016,"In 1985, a Dublin teenager (Ferdia Walsh-Peelo) forms a rock 'n' roll band to win the heart of an aspiring model (Lucy Boynton).",95,92.0,"Sing Street is a feel-good musical with huge heart and irresistible optimism, and its charmimg cast and hummable tunes help to elevate its familiar plotting.",210,"10,000+",Musical & Performing Arts,PG-13,"comedy, drama, romance, music",English,John Carney,"Anthony Bregman, Martina Niland, John Carney",John Carney,"May 13, 2016 wide",42826.0,$3.2M,1h 46m,"PalmStar Media Capital, Cosmo Films, Likely Story, Distressed Films, FilmWave, Merced Media Partners",Dolby Digital,,,"Ferdia Walsh-Peelo, Lucy Boynton, Jack Reynor, Aidan Gillen, Maria Doyle Kennedy, Mark McKenna, Ian Kenny, Ben Carolan, Percy Chamburuka, John Carney, John Carney, Anthony Bregman, Martina Niland, John Carney, Kevin Frakes, Raj Brinder Singh, Bob Weinstein, Harvey Weinstein, Yaron Orbach",http://www.rottentomatoes.com/m/sing_street,1,3,1,6,106,3.2
928,Once,2006,"A vacuum repairman (Glen Hansard) moonlights as a street musician and hopes for his big break. One day a Czech immigrant (Marketa Irglova), who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. The pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love.",97,91.0,"A charming, captivating tale of love and music, Once sets the standard for the modern musical. And with Dublin as its backdrop, Once is fun and fresh.",158,"100,000+",Musical & Performing Arts,R,"musical, romance, drama",English,John Carney,Martina Niland,John Carney,"May 16, 2007 limited",42327.0,$9.4M,1h 26m,"Samson Films, RTE, Irish Film Board",,,,"Glen Hansard, Hugh Walsh, Gerry Hendrick, Alaistair Foley, Geoff Minogue, Bill Hodnett, Danuse Ktrestova, John Carney, John Carney, Martina Niland, David Collins, Tim Fleming, Glen Hansard",http://www.rottentomatoes.com/m/once,1,1,1,3,86,9.4
943,What's Love Got to Do With It,1993,"Based on the life of the legendary soul singer, Tina Turner (Angela Bassett) -- born Anna Mae Bullock -- discovers her love of singing in her Tennessee church choir. She moves to St. Louis to pursue a career, and there she meets the charismatic Ike Turner (Laurence Fishburne), who rechristens her Tina and offers to help her succeed. As a musical team, Ike and Tina take the charts by storm. But as his physical abuse worsens, Tina has to make the tough decision to leave Ike and set out on her own.",96,88.0,"With a fascinating real-life story and powerhouse performances from Angela Bassett and Laurence Fishburne, What's Love Got to Do With It? is a can't miss biopic.",53,"50,000+",Musical & Performing Arts,R,biography,English,Brian Gibson,"Doug Chapin, Barry Krost",,"Jun 9, 1993 wide",42350.0,$38.9M,1h 58m,Touchstone Pictures,Surround,,,"Angela Bassett, Laurence Fishburne, Vanessa Bell Calloway, Jenifer Lewis, Rae'ven Kelly, Phyllis Yvonne Stickney, Khandi Alexander, Penny Johnson, Pamela Tyson, Brian Gibson, Tina Turner, Kurt Loder, Kate Lanier, Doug Chapin, Barry Krost, Roger Davies, Mario Iscovich, Stanley Clarke",http://www.rottentomatoes.com/m/whats_love_got_to_do_with_it,1,2,1,1,118,38.9
944,Muscle Shoals,2013,"Filmmaker Greg Camalier pays tribute to an Alabama city that holds a prominent place in music history. Artists who recorded at FAME Studios in Muscle Shoals, Ala., include Percy Sledge, Aretha Franklin and Lynyrd Skynyrd.",97,89.0,"Essential for soul fans and entertaining for novices, Muscle Shoals offers a compelling, warts-and-all glimpse at one of the most fascinating stories in modern American music.",87,"5,000+",Musical & Performing Arts,PG,documentary,English,"Greg ""Freddy"" Camalier",,,"Sep 27, 2013 limited",42647.0,$695.6K,1h 51m,,,,,"Stephen Badger, Aretha Franklin, Alicia Keys, Bono, Jimmy Cliff, Greg ""Freddy"" Camalier, Matthew Freud, Richard Lowe, Anthony Arendt",http://www.rottentomatoes.com/m/muscle_shoals_2013,1,1,1,1,111,0.6956
946,Searching for Sugar Man,2011,"Though he faded into obscurity in the U.S., an early '70s musician known as Rodriguez became a huge hit in South Africa and was widely rumored to have died. Two obsessed fans set out to learn the man's true fate.",95,92.0,"A fascinating portrait of a forgotten musical pioneer, Searching for Sugar Man is by turns informative and mysterious.",132,"10,000+",Musical & Performing Arts,PG-13,documentary,English,Malik Bendjelloul,"George Chignell, Simon Chinn, Nicole Stott",Malik Bendjelloul,"Jul 27, 2012 limited",41913.0,$3.7M,1h 26m,"Red Box Films, Passion Pictures",,,,"Stephen 'Sugar' Segerman, Dennis Coffey, Mike Theodore, Steve Rowland, Willem M̦ller, Craig Bartholomew Strydom, Malik Bendjelloul, Malik Bendjelloul, John Battsek, George Chignell, Simon Chinn, Nicole Stott, Malik Bendjelloul",http://www.rottentomatoes.com/m/searching_for_sugar_man,1,3,1,2,86,3.7
948,Exit Through the Gift Shop,2010,"The infamous, shadowy British graffiti street artist Banksy has literally left his mark on cities throughout the world. He comes in contact with Thierry Guetta, a Los Angeles-based Frenchman who videotapes various underground art escapades, and later is transformed into an art phenomenon dubbed ""Mr. Brainwash."" Rhys Ifans narrates an overlapping documentary where the line between what is real and what might be fake blurs, as modern art and celebrity are put under the microscope.",96,91.0,"An amusing, engrossing look at underground art, Exit Through the Gift Shop entertains as it deflates the myths and hype surrounding its subjects.",114,"10,000+",Musical & Performing Arts,R,documentary,English,Banksy,Jaimie D'Cruz,,"Apr 16, 2010 limited",42592.0,$3.3M,1h 27m,Paranoid Pictures,,,,"Rhys Ifans, Banksy, Holly Cushing, James Gay-Rees, Jaimie D'Cruz, Tom Fulford",http://www.rottentomatoes.com/m/exit_through_the_gift_shop,1,1,1,1,87,3.3
